participant,item,correct,Test_Time,Interval
5136,23,0,PM,Immediate
5136,24,0,PM,Immediate
5136,25,0,PM,Immediate
5136,26,0,PM,Immediate
5136,27,1,PM,Immediate
5136,28,1,PM,Immediate
5136,29,0,PM,Immediate
5136,30,0,PM,Immediate
5136,31,0,PM,Immediate
5136,32,0,PM,Immediate
5136,33,0,PM,Immediate
5136,34,1,PM,Immediate
5136,35,1,PM,Immediate
5136,36,0,PM,Immediate
5136,37,1,PM,Immediate
5136,38,0,PM,Immediate
5136,39,0,PM,Immediate
5136,40,1,PM,Immediate
5137,21,0,PM,Immediate
5137,22,0,PM,Immediate
5137,23,0,PM,Immediate
5137,24,1,PM,Immediate
5137,25,0,PM,Immediate
5137,26,1,PM,Immediate
5137,27,0,PM,Immediate
5137,28,0,PM,Immediate
5137,29,0,PM,Immediate
5137,30,0,PM,Immediate
5137,31,1,PM,Immediate
5137,32,0,PM,Immediate
5137,33,0,PM,Immediate
5137,34,0,PM,Immediate
5137,35,0,PM,Immediate
5137,36,1,PM,Immediate
5137,37,0,PM,Immediate
5137,38,1,PM,Immediate
5137,39,0,PM,Immediate
5137,40,0,PM,Immediate
5138,21,0,PM,Immediate
5138,22,0,PM,Immediate
5138,23,1,PM,Immediate
5138,24,1,PM,Immediate
5138,25,0,PM,Immediate
5138,26,0,PM,Immediate
5138,27,1,PM,Immediate
5138,28,1,PM,Immediate
5138,29,1,PM,Immediate
5138,30,0,PM,Immediate
5138,31,0,PM,Immediate
5138,32,0,PM,Immediate
5138,33,0,PM,Immediate
5138,34,1,PM,Immediate
5138,35,0,PM,Immediate
5138,36,1,PM,Immediate
5138,37,1,PM,Immediate
5138,38,0,PM,Immediate
5138,39,0,PM,Immediate
5138,40,1,PM,Immediate
5139,21,0,PM,Immediate
5139,22,1,PM,Immediate
5139,23,1,PM,Immediate
5139,24,1,PM,Immediate
5139,25,0,PM,Immediate
5139,26,1,PM,Immediate
5139,27,0,PM,Immediate
5139,28,1,PM,Immediate
5139,29,0,PM,Immediate
5139,30,0,PM,Immediate
5139,31,0,PM,Immediate
5139,32,0,PM,Immediate
5139,33,0,PM,Immediate
5139,34,0,PM,Immediate
5139,35,0,PM,Immediate
5139,36,0,PM,Immediate
5139,37,0,PM,Immediate
5139,38,0,PM,Immediate
5139,39,1,PM,Immediate
5139,40,0,PM,Immediate
5140,21,0,PM,Immediate
5140,22,0,PM,Immediate
5140,23,1,PM,Immediate
5140,24,1,PM,Immediate
5140,25,0,PM,Immediate
5140,26,1,PM,Immediate
5140,27,1,PM,Immediate
5140,28,0,PM,Immediate
5140,29,1,PM,Immediate
5140,30,1,PM,Immediate
5140,31,1,PM,Immediate
5140,32,0,PM,Immediate
5140,33,1,PM,Immediate
5140,34,1,PM,Immediate
5140,35,0,PM,Immediate
5140,36,0,PM,Immediate
5140,37,0,PM,Immediate
5140,38,1,PM,Immediate
5140,39,1,PM,Immediate
5140,40,1,PM,Immediate
5141,21,1,PM,Immediate
5141,22,1,PM,Immediate
5141,23,1,PM,Immediate
5141,24,1,PM,Immediate
5141,25,0,PM,Immediate
5141,26,1,PM,Immediate
5141,27,0,PM,Immediate
5141,28,0,PM,Immediate
5141,29,1,PM,Immediate
5141,30,0,PM,Immediate
5141,31,0,PM,Immediate
5141,32,0,PM,Immediate
5141,33,1,PM,Immediate
5141,34,0,PM,Immediate
5141,35,1,PM,Immediate
5141,36,0,PM,Immediate
5141,37,1,PM,Immediate
5141,38,1,PM,Immediate
5141,39,1,PM,Immediate
5141,40,1,PM,Immediate
5142,21,0,PM,Immediate
5142,22,1,PM,Immediate
5142,23,0,PM,Immediate
5142,24,0,PM,Immediate
5142,25,1,PM,Immediate
5142,26,0,PM,Immediate
5142,27,1,PM,Immediate
5142,28,0,PM,Immediate
5142,29,0,PM,Immediate
5142,30,0,PM,Immediate
5142,31,1,PM,Immediate
5142,32,0,PM,Immediate
5142,33,1,PM,Immediate
5142,34,1,PM,Immediate
5142,35,0,PM,Immediate
5142,36,0,PM,Immediate
5142,37,1,PM,Immediate
5142,38,0,PM,Immediate
5142,39,0,PM,Immediate
5142,40,0,PM,Immediate
5143,21,1,PM,Immediate
5143,22,0,PM,Immediate
5143,23,0,PM,Immediate
5143,24,0,PM,Immediate
5143,25,1,PM,Immediate
5143,26,0,PM,Immediate
5143,27,1,PM,Immediate
5143,28,0,PM,Immediate
5143,29,0,PM,Immediate
5143,30,1,PM,Immediate
5143,31,0,PM,Immediate
5143,32,0,PM,Immediate
5143,33,1,PM,Immediate
5143,34,0,PM,Immediate
5143,35,1,PM,Immediate
5143,36,1,PM,Immediate
5143,37,1,PM,Immediate
5143,38,0,PM,Immediate
5143,39,0,PM,Immediate
5143,40,1,PM,Immediate
5144,21,0,PM,Immediate
5144,22,1,PM,Immediate
5144,23,0,PM,Immediate
5144,24,0,PM,Immediate
5144,25,0,PM,Immediate
5144,26,0,PM,Immediate
5144,27,0,PM,Immediate
5144,28,0,PM,Immediate
5144,29,0,PM,Immediate
5144,30,0,PM,Immediate
5144,31,0,PM,Immediate
5144,32,1,PM,Immediate
5144,33,1,PM,Immediate
5144,34,0,PM,Immediate
5144,35,0,PM,Immediate
5144,36,0,PM,Immediate
5144,37,0,PM,Immediate
5144,38,0,PM,Immediate
5144,39,0,PM,Immediate
5144,40,0,PM,Immediate
5145,21,0,PM,Immediate
5145,22,0,PM,Immediate
5145,23,0,PM,Immediate
5145,24,1,PM,Immediate
5145,25,1,PM,Immediate
5145,26,1,PM,Immediate
5145,27,0,PM,Immediate
5145,28,1,PM,Immediate
5145,29,1,PM,Immediate
5145,30,0,PM,Immediate
5145,31,0,PM,Immediate
5145,32,0,PM,Immediate
5145,33,1,PM,Immediate
5145,34,1,PM,Immediate
5145,35,0,PM,Immediate
5145,36,1,PM,Immediate
5145,37,1,PM,Immediate
5145,38,0,PM,Immediate
5145,39,1,PM,Immediate
5145,40,0,PM,Immediate
5146,21,1,PM,Immediate
5146,22,0,PM,Immediate
5146,23,1,PM,Immediate
5146,24,1,PM,Immediate
5146,25,1,PM,Immediate
5146,26,0,PM,Immediate
5146,27,1,PM,Immediate
5146,28,0,PM,Immediate
5146,29,1,PM,Immediate
5146,30,0,PM,Immediate
5146,31,1,PM,Immediate
5146,32,1,PM,Immediate
5146,33,0,PM,Immediate
5146,34,1,PM,Immediate
5146,35,1,PM,Immediate
5146,36,1,PM,Immediate
5146,37,1,PM,Immediate
5146,38,1,PM,Immediate
5146,39,0,PM,Immediate
5146,40,0,PM,Immediate
5147,21,0,PM,Immediate
5147,22,0,PM,Immediate
5147,23,0,PM,Immediate
5147,24,0,PM,Immediate
5147,25,0,PM,Immediate
5147,26,0,PM,Immediate
5147,27,1,PM,Immediate
5147,28,0,PM,Immediate
5147,29,1,PM,Immediate
5147,30,0,PM,Immediate
5147,31,0,PM,Immediate
5147,32,0,PM,Immediate
5147,33,0,PM,Immediate
5147,34,0,PM,Immediate
5147,35,0,PM,Immediate
5147,36,0,PM,Immediate
5147,37,0,PM,Immediate
5147,38,0,PM,Immediate
5147,39,0,PM,Immediate
5147,40,0,PM,Immediate
5148,21,0,PM,Immediate
5148,22,0,PM,Immediate
5148,23,0,PM,Immediate
5148,24,0,PM,Immediate
5148,25,1,PM,Immediate
5148,26,0,PM,Immediate
5148,27,1,PM,Immediate
5148,28,0,PM,Immediate
5148,29,1,PM,Immediate
5148,30,0,PM,Immediate
5148,31,1,PM,Immediate
5148,32,0,PM,Immediate
5148,33,0,PM,Immediate
5148,34,1,PM,Immediate
5148,35,0,PM,Immediate
5148,36,1,PM,Immediate
5148,37,1,PM,Immediate
5148,38,0,PM,Immediate
5148,39,1,PM,Immediate
5148,40,1,PM,Immediate
5149,21,0,PM,Immediate
5149,22,0,PM,Immediate
5149,23,0,PM,Immediate
5149,24,1,PM,Immediate
5149,25,0,PM,Immediate
5149,26,1,PM,Immediate
5149,27,1,PM,Immediate
5149,28,0,PM,Immediate
5149,29,0,PM,Immediate
5149,30,0,PM,Immediate
5149,31,1,PM,Immediate
5149,32,0,PM,Immediate
5149,33,1,PM,Immediate
5149,34,0,PM,Immediate
5149,35,0,PM,Immediate
5149,36,1,PM,Immediate
5149,37,1,PM,Immediate
5149,38,1,PM,Immediate
5149,39,0,PM,Immediate
5149,40,1,PM,Immediate
5150,21,1,PM,Immediate
5150,22,0,PM,Immediate
5150,23,1,PM,Immediate
5150,24,0,PM,Immediate
5150,25,0,PM,Immediate
5150,26,1,PM,Immediate
5150,27,0,PM,Immediate
5150,28,1,PM,Immediate
5150,29,1,PM,Immediate
5150,30,0,PM,Immediate
5150,31,1,PM,Immediate
5150,32,0,PM,Immediate
5150,33,0,PM,Immediate
5150,34,0,PM,Immediate
5150,35,1,PM,Immediate
5150,36,0,PM,Immediate
5150,37,0,PM,Immediate
5150,38,0,PM,Immediate
5150,39,0,PM,Immediate
5150,40,0,PM,Immediate
5151,21,1,PM,Immediate
5151,22,0,PM,Immediate
5151,23,1,PM,Immediate
5151,24,0,PM,Immediate
5151,25,0,PM,Immediate
5151,26,0,PM,Immediate
5151,27,1,PM,Immediate
5151,28,0,PM,Immediate
5151,29,1,PM,Immediate
5151,30,0,PM,Immediate
5151,31,1,PM,Immediate
5151,32,1,PM,Immediate
5151,33,1,PM,Immediate
5151,34,1,PM,Immediate
5151,35,1,PM,Immediate
5151,36,1,PM,Immediate
5151,37,0,PM,Immediate
5151,38,0,PM,Immediate
5151,39,0,PM,Immediate
5151,40,1,PM,Immediate
5152,21,0,PM,Immediate
5152,22,0,PM,Immediate
5152,23,0,PM,Immediate
5152,24,0,PM,Immediate
5152,25,1,PM,Immediate
5152,26,0,PM,Immediate
5152,27,0,PM,Immediate
5152,28,0,PM,Immediate
5152,29,0,PM,Immediate
5152,30,0,PM,Immediate
5152,31,0,PM,Immediate
5152,32,0,PM,Immediate
5152,33,0,PM,Immediate
5152,34,0,PM,Immediate
5152,35,0,PM,Immediate
5152,36,0,PM,Immediate
5152,37,1,PM,Immediate
5152,38,0,PM,Immediate
5152,39,1,PM,Immediate
5152,40,0,PM,Immediate
5153,21,0,PM,Immediate
5153,22,0,PM,Immediate
5153,23,0,PM,Immediate
5153,24,0,PM,Immediate
5153,25,0,PM,Immediate
5153,26,1,PM,Immediate
5153,27,0,PM,Immediate
5153,28,0,PM,Immediate
5153,29,1,PM,Immediate
5153,30,1,PM,Immediate
5153,31,0,PM,Immediate
5153,32,0,PM,Immediate
5153,33,0,PM,Immediate
5153,34,1,PM,Immediate
5153,35,0,PM,Immediate
5153,36,0,PM,Immediate
5153,37,1,PM,Immediate
5153,38,1,PM,Immediate
5153,39,1,PM,Immediate
5153,40,0,PM,Immediate
5154,21,1,PM,Immediate
5154,22,0,PM,Immediate
5154,23,0,PM,Immediate
5154,24,1,PM,Immediate
5154,25,0,PM,Immediate
5154,26,1,PM,Immediate
5154,27,1,PM,Immediate
5154,28,1,PM,Immediate
5154,29,1,PM,Immediate
5154,30,0,PM,Immediate
5154,31,0,PM,Immediate
5154,32,1,PM,Immediate
5154,33,0,PM,Immediate
5154,34,1,PM,Immediate
5154,35,1,PM,Immediate
5154,36,0,PM,Immediate
5154,37,0,PM,Immediate
5154,38,0,PM,Immediate
5154,39,0,PM,Immediate
5154,40,1,PM,Immediate
5155,21,0,PM,Immediate
5155,22,0,PM,Immediate
5155,23,0,PM,Immediate
5155,24,0,PM,Immediate
5155,25,0,PM,Immediate
5155,26,0,PM,Immediate
5155,27,0,PM,Immediate
5155,28,1,PM,Immediate
5155,29,1,PM,Immediate
5155,30,1,PM,Immediate
5155,31,0,PM,Immediate
5155,32,0,PM,Immediate
5155,33,0,PM,Immediate
5155,34,0,PM,Immediate
5155,35,0,PM,Immediate
5155,36,0,PM,Immediate
5155,37,1,PM,Immediate
5155,38,1,PM,Immediate
5155,39,0,PM,Immediate
5155,40,0,PM,Immediate
5156,21,1,PM,Immediate
5156,22,1,PM,Immediate
5156,23,1,PM,Immediate
5156,24,0,PM,Immediate
5156,25,0,PM,Immediate
5156,26,1,PM,Immediate
5156,27,0,PM,Immediate
5156,28,1,PM,Immediate
5156,29,1,PM,Immediate
5156,30,0,PM,Immediate
5156,31,0,PM,Immediate
5156,32,1,PM,Immediate
5156,33,0,PM,Immediate
5156,34,0,PM,Immediate
5156,35,0,PM,Immediate
5156,36,0,PM,Immediate
5156,37,1,PM,Immediate
5156,38,1,PM,Immediate
5156,39,0,PM,Immediate
5156,40,1,PM,Immediate
5157,21,1,PM,Immediate
5157,22,0,PM,Immediate
5157,23,0,PM,Immediate
5157,24,0,PM,Immediate
5157,25,0,PM,Immediate
5157,26,0,PM,Immediate
5157,27,0,PM,Immediate
5157,28,0,PM,Immediate
5157,29,1,PM,Immediate
5157,30,1,PM,Immediate
5157,31,1,PM,Immediate
5157,32,0,PM,Immediate
5157,33,0,PM,Immediate
5157,34,1,PM,Immediate
5157,35,1,PM,Immediate
5157,36,0,PM,Immediate
5157,37,0,PM,Immediate
5157,38,0,PM,Immediate
5157,39,0,PM,Immediate
5157,40,1,PM,Immediate
5158,21,1,PM,Immediate
5158,22,1,PM,Immediate
5158,23,1,PM,Immediate
5158,24,0,PM,Immediate
5158,25,0,PM,Immediate
5158,26,0,PM,Immediate
5158,27,1,PM,Immediate
5158,28,0,PM,Immediate
5158,29,1,PM,Immediate
5158,30,1,PM,Immediate
5158,31,1,PM,Immediate
5158,32,0,PM,Immediate
5158,33,1,PM,Immediate
5158,34,1,PM,Immediate
5158,35,0,PM,Immediate
5158,36,1,PM,Immediate
5158,37,1,PM,Immediate
5158,38,1,PM,Immediate
5158,39,1,PM,Immediate
5158,40,0,PM,Immediate
5159,21,0,PM,Immediate
5159,22,1,PM,Immediate
5159,23,0,PM,Immediate
5159,24,0,PM,Immediate
5159,25,1,PM,Immediate
5159,26,0,PM,Immediate
5159,27,0,PM,Immediate
5159,28,0,PM,Immediate
5159,29,1,PM,Immediate
5159,30,1,PM,Immediate
5159,31,0,PM,Immediate
5159,32,1,PM,Immediate
5159,33,0,PM,Immediate
5159,34,0,PM,Immediate
5159,35,0,PM,Immediate
5159,36,0,PM,Immediate
5159,37,0,PM,Immediate
5159,38,1,PM,Immediate
5159,39,0,PM,Immediate
5159,40,0,PM,Immediate
5160,21,1,PM,Immediate
5160,22,1,PM,Immediate
5160,23,0,PM,Immediate
5160,24,1,PM,Immediate
5160,25,0,PM,Immediate
5160,26,1,PM,Immediate
5160,27,0,PM,Immediate
5160,28,0,PM,Immediate
5160,29,0,PM,Immediate
5160,30,0,PM,Immediate
5160,31,0,PM,Immediate
5160,32,1,PM,Immediate
5160,33,0,PM,Immediate
5160,34,0,PM,Immediate
5160,35,0,PM,Immediate
5160,36,1,PM,Immediate
5160,37,1,PM,Immediate
5160,38,0,PM,Immediate
5160,39,0,PM,Immediate
5160,40,0,PM,Immediate
5161,21,0,PM,Immediate
5161,22,0,PM,Immediate
5161,23,0,PM,Immediate
5161,24,1,PM,Immediate
5161,25,0,PM,Immediate
5161,26,1,PM,Immediate
5161,27,0,PM,Immediate
5161,28,1,PM,Immediate
5161,29,1,PM,Immediate
5161,30,0,PM,Immediate
5161,31,0,PM,Immediate
5161,32,1,PM,Immediate
5161,33,1,PM,Immediate
5161,34,0,PM,Immediate
5161,35,0,PM,Immediate
5161,36,1,PM,Immediate
5161,37,1,PM,Immediate
5161,38,0,PM,Immediate
5161,39,1,PM,Immediate
5161,40,1,PM,Immediate
5162,21,0,PM,Immediate
5162,22,1,PM,Immediate
5162,23,0,PM,Immediate
5162,24,0,PM,Immediate
5162,25,0,PM,Immediate
5162,26,0,PM,Immediate
5162,27,0,PM,Immediate
5162,28,0,PM,Immediate
5162,29,1,PM,Immediate
5162,30,1,PM,Immediate
5162,31,1,PM,Immediate
5162,32,0,PM,Immediate
5162,33,1,PM,Immediate
5162,34,0,PM,Immediate
5162,35,1,PM,Immediate
5162,36,0,PM,Immediate
5162,37,1,PM,Immediate
5162,38,0,PM,Immediate
5162,39,0,PM,Immediate
5162,40,1,PM,Immediate
5163,21,0,PM,Immediate
5163,22,0,PM,Immediate
5163,23,1,PM,Immediate
5163,24,1,PM,Immediate
5163,25,0,PM,Immediate
5163,26,1,PM,Immediate
5163,27,0,PM,Immediate
5163,28,0,PM,Immediate
5163,29,1,PM,Immediate
5163,30,0,PM,Immediate
5163,31,1,PM,Immediate
5163,32,1,PM,Immediate
5163,33,1,PM,Immediate
5163,34,1,PM,Immediate
5163,35,1,PM,Immediate
5163,36,1,PM,Immediate
5163,37,0,PM,Immediate
5163,38,1,PM,Immediate
5163,39,0,PM,Immediate
5163,40,1,PM,Immediate
5164,21,0,PM,Immediate
5164,22,1,PM,Immediate
5164,23,1,PM,Immediate
5164,24,0,PM,Immediate
5164,25,0,PM,Immediate
5164,26,0,PM,Immediate
5164,27,0,PM,Immediate
5164,28,0,PM,Immediate
5164,29,1,PM,Immediate
5164,30,1,PM,Immediate
5164,31,1,PM,Immediate
5164,32,0,PM,Immediate
5164,33,0,PM,Immediate
5164,34,1,PM,Immediate
5164,35,1,PM,Immediate
5164,36,0,PM,Immediate
5164,37,0,PM,Immediate
5164,38,1,PM,Immediate
5164,39,0,PM,Immediate
5164,40,0,PM,Immediate
5165,21,0,PM,Immediate
5165,22,0,PM,Immediate
5165,23,0,PM,Immediate
5165,24,0,PM,Immediate
5165,25,0,PM,Immediate
5165,26,1,PM,Immediate
5165,27,1,PM,Immediate
5165,28,1,PM,Immediate
5165,29,0,PM,Immediate
5165,30,0,PM,Immediate
5165,31,0,PM,Immediate
5165,32,1,PM,Immediate
5165,33,0,PM,Immediate
5165,34,1,PM,Immediate
5165,35,1,PM,Immediate
5165,36,0,PM,Immediate
5165,37,1,PM,Immediate
5165,38,1,PM,Immediate
5165,39,0,PM,Immediate
5165,40,0,PM,Immediate
5166,21,0,PM,Immediate
5166,22,1,PM,Immediate
5166,23,1,PM,Immediate
5166,24,0,PM,Immediate
5166,25,1,PM,Immediate
5166,26,0,PM,Immediate
5166,27,0,PM,Immediate
5166,28,0,PM,Immediate
5166,29,0,PM,Immediate
5166,30,0,PM,Immediate
5166,31,1,PM,Immediate
5166,32,1,PM,Immediate
5166,33,1,PM,Immediate
5166,34,1,PM,Immediate
5166,35,0,PM,Immediate
5166,36,0,PM,Immediate
5166,37,1,PM,Immediate
5166,38,1,PM,Immediate
5166,39,0,PM,Immediate
5166,40,0,PM,Immediate
5167,21,0,PM,Immediate
5167,22,0,PM,Immediate
5167,23,0,PM,Immediate
5167,24,1,PM,Immediate
5167,25,0,PM,Immediate
5167,26,1,PM,Immediate
5167,27,1,PM,Immediate
5167,28,0,PM,Immediate
5167,29,0,PM,Immediate
5167,30,0,PM,Immediate
5167,31,1,PM,Immediate
5167,32,0,PM,Immediate
5167,33,1,PM,Immediate
5167,34,0,PM,Immediate
5167,35,0,PM,Immediate
5167,36,1,PM,Immediate
5167,37,1,PM,Immediate
5167,38,0,PM,Immediate
5167,39,0,PM,Immediate
5167,40,0,PM,Immediate
5168,21,1,PM,Immediate
5168,22,0,PM,Immediate
5168,23,1,PM,Immediate
5168,24,1,PM,Immediate
5168,25,1,PM,Immediate
5168,26,1,PM,Immediate
5168,27,0,PM,Immediate
5168,28,0,PM,Immediate
5168,29,1,PM,Immediate
5168,30,0,PM,Immediate
5168,31,1,PM,Immediate
5168,32,0,PM,Immediate
5168,33,1,PM,Immediate
5168,34,0,PM,Immediate
5168,35,0,PM,Immediate
5168,36,1,PM,Immediate
5168,37,1,PM,Immediate
5168,38,1,PM,Immediate
5168,39,0,PM,Immediate
5168,40,1,PM,Immediate
5169,21,0,PM,Immediate
5169,22,1,PM,Immediate
5169,23,1,PM,Immediate
5169,24,1,PM,Immediate
5169,25,0,PM,Immediate
5169,26,0,PM,Immediate
5169,27,1,PM,Immediate
5169,28,1,PM,Immediate
5169,29,1,PM,Immediate
5169,30,0,PM,Immediate
5169,31,1,PM,Immediate
5169,32,1,PM,Immediate
5169,33,1,PM,Immediate
5169,34,0,PM,Immediate
5169,35,0,PM,Immediate
5169,36,0,PM,Immediate
5169,37,0,PM,Immediate
5169,38,0,PM,Immediate
5169,39,1,PM,Immediate
5169,40,0,PM,Immediate
5170,21,1,PM,Immediate
5170,22,0,PM,Immediate
5170,23,1,PM,Immediate
5170,24,0,PM,Immediate
5170,25,0,PM,Immediate
5170,26,0,PM,Immediate
5170,27,0,PM,Immediate
5170,28,0,PM,Immediate
5170,29,1,PM,Immediate
5170,30,0,PM,Immediate
5170,31,0,PM,Immediate
5170,32,0,PM,Immediate
5170,33,1,PM,Immediate
5170,34,1,PM,Immediate
5170,35,0,PM,Immediate
5170,36,1,PM,Immediate
5170,37,1,PM,Immediate
5170,38,0,PM,Immediate
5170,39,0,PM,Immediate
5170,40,0,PM,Immediate
5171,21,0,PM,Immediate
5171,22,0,PM,Immediate
5171,23,0,PM,Immediate
5171,24,1,PM,Immediate
5171,25,0,PM,Immediate
5171,26,0,PM,Immediate
5171,27,0,PM,Immediate
5171,28,0,PM,Immediate
5171,29,0,PM,Immediate
5171,30,0,PM,Immediate
5171,31,0,PM,Immediate
5171,32,0,PM,Immediate
5171,33,0,PM,Immediate
5171,34,0,PM,Immediate
5171,35,1,PM,Immediate
5171,36,0,PM,Immediate
5171,37,0,PM,Immediate
5171,38,0,PM,Immediate
5171,39,0,PM,Immediate
5171,40,0,PM,Immediate
5172,21,0,PM,Immediate
5172,22,0,PM,Immediate
5172,23,0,PM,Immediate
5172,24,0,PM,Immediate
5172,25,0,PM,Immediate
5172,26,0,PM,Immediate
5172,27,0,PM,Immediate
5172,28,0,PM,Immediate
5172,29,0,PM,Immediate
5172,30,0,PM,Immediate
5172,31,1,PM,Immediate
5172,32,0,PM,Immediate
5172,33,0,PM,Immediate
5172,34,0,PM,Immediate
5172,35,1,PM,Immediate
5172,36,0,PM,Immediate
5172,37,0,PM,Immediate
5172,38,1,PM,Immediate
5172,39,0,PM,Immediate
5172,40,1,PM,Immediate
5173,21,1,PM,Immediate
5173,22,1,PM,Immediate
5173,23,0,PM,Immediate
5173,24,0,PM,Immediate
5173,25,0,PM,Immediate
5173,26,0,PM,Immediate
5173,27,0,PM,Immediate
5173,28,1,PM,Immediate
5173,29,0,PM,Immediate
5173,30,0,PM,Immediate
5173,31,1,PM,Immediate
5173,32,0,PM,Immediate
5173,33,1,PM,Immediate
5173,34,0,PM,Immediate
5173,35,0,PM,Immediate
5173,36,1,PM,Immediate
5173,37,1,PM,Immediate
5173,38,0,PM,Immediate
5173,39,1,PM,Immediate
5173,40,1,PM,Immediate
5174,21,1,PM,Immediate
5174,22,0,PM,Immediate
5174,23,1,PM,Immediate
5174,24,1,PM,Immediate
5174,25,1,PM,Immediate
5174,26,0,PM,Immediate
5174,27,1,PM,Immediate
5174,28,0,PM,Immediate
5174,29,0,PM,Immediate
5174,30,0,PM,Immediate
5174,31,0,PM,Immediate
5174,32,1,PM,Immediate
5174,33,0,PM,Immediate
5174,34,0,PM,Immediate
5174,35,1,PM,Immediate
5174,36,1,PM,Immediate
5174,37,0,PM,Immediate
5174,38,0,PM,Immediate
5174,39,1,PM,Immediate
5174,40,1,PM,Immediate
5175,21,1,PM,Immediate
5175,22,0,PM,Immediate
5175,23,0,PM,Immediate
5175,24,0,PM,Immediate
5175,25,0,PM,Immediate
5175,26,0,PM,Immediate
5175,27,1,PM,Immediate
5175,28,0,PM,Immediate
5175,29,1,PM,Immediate
5175,30,0,PM,Immediate
5175,31,1,PM,Immediate
5175,32,1,PM,Immediate
5175,33,0,PM,Immediate
5175,34,0,PM,Immediate
5175,35,1,PM,Immediate
5175,36,0,PM,Immediate
5175,37,0,PM,Immediate
5175,38,1,PM,Immediate
5175,39,1,PM,Immediate
5175,40,0,PM,Immediate
5176,21,0,PM,Immediate
5176,22,0,PM,Immediate
5176,23,0,PM,Immediate
5176,24,1,PM,Immediate
5176,25,0,PM,Immediate
5176,26,1,PM,Immediate
5176,27,1,PM,Immediate
5176,28,0,PM,Immediate
5176,29,0,PM,Immediate
5176,30,1,PM,Immediate
5176,31,0,PM,Immediate
5176,32,1,PM,Immediate
5176,33,1,PM,Immediate
5176,34,1,PM,Immediate
5176,35,0,PM,Immediate
5176,36,0,PM,Immediate
5176,37,1,PM,Immediate
5176,38,0,PM,Immediate
5176,39,0,PM,Immediate
5176,40,1,PM,Immediate
5177,21,1,PM,Immediate
5177,22,0,PM,Immediate
5177,23,1,PM,Immediate
5177,24,0,PM,Immediate
5177,25,0,PM,Immediate
5177,26,1,PM,Immediate
5177,27,1,PM,Immediate
5177,28,0,PM,Immediate
5177,29,0,PM,Immediate
5177,30,0,PM,Immediate
5177,31,1,PM,Immediate
5177,32,1,PM,Immediate
5177,33,0,PM,Immediate
5177,34,0,PM,Immediate
5177,35,0,PM,Immediate
5177,36,1,PM,Immediate
5177,37,1,PM,Immediate
5177,38,0,PM,Immediate
5177,39,1,PM,Immediate
5177,40,1,PM,Immediate
5178,21,0,PM,Immediate
5178,22,1,PM,Immediate
5178,23,1,PM,Immediate
5178,24,1,PM,Immediate
5178,25,0,PM,Immediate
5178,26,1,PM,Immediate
5178,27,1,PM,Immediate
5178,28,1,PM,Immediate
5178,29,0,PM,Immediate
5178,30,1,PM,Immediate
5178,31,1,PM,Immediate
5178,32,1,PM,Immediate
5178,33,0,PM,Immediate
5178,34,1,PM,Immediate
5178,35,1,PM,Immediate
5178,36,0,PM,Immediate
5178,37,1,PM,Immediate
5178,38,0,PM,Immediate
5178,39,1,PM,Immediate
5178,40,1,PM,Immediate
5179,21,1,PM,Immediate
5179,22,0,PM,Immediate
5179,23,0,PM,Immediate
5179,24,0,PM,Immediate
5179,25,0,PM,Immediate
5179,26,1,PM,Immediate
5179,27,0,PM,Immediate
5179,28,1,PM,Immediate
5179,29,0,PM,Immediate
5179,30,1,PM,Immediate
5179,31,0,PM,Immediate
5179,32,0,PM,Immediate
5179,33,0,PM,Immediate
5179,34,1,PM,Immediate
5179,35,0,PM,Immediate
5179,36,0,PM,Immediate
5179,37,0,PM,Immediate
5179,38,1,PM,Immediate
5179,39,1,PM,Immediate
5179,40,1,PM,Immediate
5180,21,1,PM,Immediate
5180,22,0,PM,Immediate
5180,23,0,PM,Immediate
5180,24,0,PM,Immediate
5180,25,1,PM,Immediate
5180,26,1,PM,Immediate
5180,27,0,PM,Immediate
5180,28,1,PM,Immediate
5180,29,0,PM,Immediate
5180,30,0,PM,Immediate
5180,31,1,PM,Immediate
5180,32,1,PM,Immediate
5180,33,0,PM,Immediate
5180,34,1,PM,Immediate
5180,35,1,PM,Immediate
5180,36,1,PM,Immediate
5180,37,1,PM,Immediate
5180,38,0,PM,Immediate
5180,39,1,PM,Immediate
5180,40,0,PM,Immediate
5181,21,0,PM,Immediate
5181,22,1,PM,Immediate
5181,23,1,PM,Immediate
5181,24,0,PM,Immediate
5181,25,1,PM,Immediate
5181,26,1,PM,Immediate
5181,27,1,PM,Immediate
5181,28,1,PM,Immediate
5181,29,1,PM,Immediate
5181,30,0,PM,Immediate
5181,31,0,PM,Immediate
5181,32,1,PM,Immediate
5181,33,1,PM,Immediate
5181,34,0,PM,Immediate
5181,35,1,PM,Immediate
5181,36,1,PM,Immediate
5181,37,0,PM,Immediate
5181,38,0,PM,Immediate
5181,39,1,PM,Immediate
5181,40,0,PM,Immediate
5182,21,1,PM,Immediate
5182,22,0,PM,Immediate
5182,23,0,PM,Immediate
5182,24,0,PM,Immediate
5182,25,0,PM,Immediate
5182,26,0,PM,Immediate
5182,27,0,PM,Immediate
5182,28,1,PM,Immediate
5182,29,0,PM,Immediate
5182,30,1,PM,Immediate
5182,31,1,PM,Immediate
5182,32,0,PM,Immediate
5182,33,0,PM,Immediate
5182,34,1,PM,Immediate
